X;Y;osm_id;type;name;brand;operator;wheelchair
4.8342987;45.7757293003758;node/6593265155;chocolate;La Toque Blanche;;;
4.8338161;45.7759209003758;node/6593319881;alcohol;La Cave Valmy;;;
4.8397307;45.7484751003797;node/6598285756;wine;Vins nature;;;
4.8289429;45.7685635003769;node/6601887936;bicycle;Baroudeur Cycles - L'Atelier;"Surly;Joker;Omnium Cargo;Le Petit Porteur;VanMoof";;no
4.8407155;45.7403439003808;node/6679760743;paint;Le Comptoir Seigneurie Gauthier;;;
4.8333902;45.7661230003772;node/6724063685;butcher;Boucherie Éric Rantet;;;
4.833644;45.7661269003772;node/6724063785;alcohol;Le Troisième Fleuve;;;
4.8326419;45.7640120003775;node/6724096185;shoemaker;Cordonnerie Mercière;;;
4.8329453;45.7633742003776;node/6724310585;butcher;Boucherie Le Domaine de Limagne;Le Domaine de Limagne;;
4.8264512;45.7619319003778;node/6764253615;herbalist;l'Essentiel santé naturelle;;;
4.8861669;45.7499611003795;node/6792056106;greengrocer;Épicerie sur Cours;;;
4.8872382;45.7503108003795;node/6792056108;florist;La Paillotte;;;
4.8880341;45.7505714003794;node/6792056112;butcher;Belin Jean-Michel;;Belin Jean-Michel;
4.8860546;45.7501335003795;node/6792062836;deli;Grazie Gusto;;;
4.8346728;45.7611940003779;node/6867559886;confectionery;Violette et Berlingot;;;
4.840932;45.7406060003808;node/6898529664;bicycle;Bric à Bike;;Foyer Notre-Dame des Sans-Abris;
4.8723245;45.7598793003781;node/6900601433;tailor;Couturière ROTCF;;;
4.8467791;45.7710197003765;node/6912907862;butcher;Boucherie Mangote;;;
4.8472153;45.7700729003767;node/6912910493;shoemaker;Cordonnerie Gabriel;;;
4.8342795;45.7594318003782;node/6920787480;deli;C. Reynon;;;
4.8439318;45.7696137003767;node/6935809324;greengrocer;Cerise et Potiron;Cerise et Potiron;;yes
4.8332756;45.7613842003779;node/6939207895;confectionery;Le Lautrec;Le Lautrec;;
4.8332729;45.7617604003778;node/6939207897;chocolate;Weiss Lyon;Weiss;;
4.8360064;45.7587242003782;node/6940122085;deli;Vatel Gourmet;Vatel Gourmet;Vatel Gourmet;yes
4.8358996;45.7589605003782;node/6940144423;deli;Traiteur - Épicerie italienne Nobile;;;
4.8292166;45.7572108003785;node/6946289520;beverages;Vilavigne - agamy;;;
4.83354;45.7581817003783;node/6952660873;chocolate;Voisin Bellecour;Voisin;;
4.833816;45.7592950003782;node/6952785726;leather;Hermès;Hermès;;
4.8338164;45.7595292003781;node/6952785727;leather;Louis Vuitton;Louis Vuitton;;
4.8317449;45.7610886003779;node/6954907667;brewery;Funky Monky;;;
4.8416969;45.7592593003782;node/695641294;alcohol;Le pressoir;;;
4.8318162;45.7562360003786;node/6970272442;tailor;La Griffe Mesure;;;
4.8299145;45.7540400003789;node/6974650375;florist;L'Atelier Vert;;;
4.8313705;45.7563780003786;node/6978214462;leather;Sellerie Victor Hugo;;;
4.8313212;45.7562847003786;node/6978214463;second_hand;Cash Converters Lyon Centre Bellecour;;;
4.8310611;45.7558708003787;node/6978214467;alcohol;Nicolas;Nicolas;;
4.8333569;45.7586690003783;node/6985755814;bag;La Bagagerie;La Bagagerie;;
4.8325178;45.7596570003781;node/6985906157;leather;Le Tanneur;;;
4.8332142;45.7591787003782;node/6985907564;bag;Mac Douglas Bags;Mac Douglas;;
4.8300902;45.7502955003795;node/6989089075;alcohol;Grandes Caves de Perrache;;;
4.8307156;45.7514767003793;node/6989113240;greengrocer;Cerise et Potiron;Cerise et Potiron;;
4.830903;45.7518139003792;node/6990644036;butcher;Boucherie Bello;;;
4.8294321;45.7502325003795;node/6991026133;deli;Vatel Gourmet;;;
4.8313417;45.7522608003792;node/6991664338;butcher;Volaillerie Saint-Vincent;;;
4.8309816;45.7515322003793;node/6991670324;musical_instrument;Heitz;;;
4.8322887;45.7544621003789;node/6993595088;deli;Assaggi;;;
4.8311312;45.7522269003792;node/6993844339;collector;Lugdunumis;;;
4.8311478;45.7522567003792;node/6993844340;collector;Yvert & Tellier;;;
4.8312137;45.7523714003791;node/6993844341;collector;Ainay Philatélie;;;
4.8312244;45.7523942003792;node/6993844342;health_food;Natur House;;;
4.8313856;45.7523438003792;node/6994427864;fabric;Coupe Coupon;;;
4.8320634;45.753596700379;node/6997117658;alcohol;Chez Camille;;;
4.8303806;45.7509951003793;node/6997121593;collector;Agnoletto & fils;;;
4.8312222;45.7520335003792;node/6997125619;alcohol;Cave chromatique;;;
4.8312965;45.7521824003792;node/6997130414;art;Galerie 33;;;
4.8304261;45.753304300379;node/7002814073;art;Galerie Oriès;;;
4.830295;45.7530588003791;node/7002846124;antiques;F. Royer;;;
4.8303954;45.753253200379;node/7002853926;art;La galerie Valérie Eymeric;;;
4.8300551;45.753670700379;node/7002884791;antiques;Antiquités;;;
4.8304406;45.753640400379;node/7002885200;antiques;Aude de Breda;;;
4.8304722;45.753690300379;node/7002892591;antiques;Antiquités XIX XX;;;
4.8470586;45.7694969003767;node/7004441256;butcher;G & C Matias;;;
4.8470349;45.7696059003767;node/7004441257;deli;La Petite Épicerie;;;
4.833145;45.7635257003776;node/7004510476;bag;Bags;;;
4.8532138;45.7293724003824;node/7006044113;butcher;Boucherie du Moulin;;;
4.8341589;45.760369800378;node/7006148214;leather;Lancel;;;
4.8341194;45.7597463003781;node/7006395432;leather;Longchamp;;;yes
4.8341587;45.760591900378;node/7006466819;tea;Kusmi Tea;Kusmi Tea;;yes
4.8294458;45.7515357003793;node/7009023305;antiques;Marilyn Antiquités;;;
4.8300036;45.7524875003791;node/7009056581;art;Baralo & Coste;;;
4.8297577;45.7520771003792;node/7009057767;art;Galerie Philippe Bettan;;;
4.829913;45.7523178003791;node/7009092557;greengrocer;Terres Lyonnaises;;;
4.8295121;45.7519861003792;node/7012039777;antiques;Antiquités Alain Locatelli;;;
4.8297794;45.7524498003791;node/7012042761;art;Galerie petitjean;;;
4.8298539;45.7525645003791;node/7012066777;fabric;Toiles de Mayenne;Toiles de Mayenne;;
4.8300223;45.7528683003791;node/7012081572;art;Galerie Pascal Laguerre;;;
4.830193;45.753199000379;node/7012083432;art;Olivier Houg;;;
4.8303168;45.753421000379;node/7012100661;antiques;Michel Descours;;;
4.8302283;45.753247100379;node/7012102305;art;Michel Descours;;;
4.8306343;45.7540344003789;node/7012135711;antiques;Gérard Rigot et fils;;;
4.8307657;45.7542146003789;node/7012138517;art;Galerie Mi;;;yes
4.8317699;45.7561284003786;node/7013288170;antiques;Gérardin Antiquités;;;
4.8315257;45.7556780003787;node/7013309319;art;Galerie Archaïa;;;
4.8328329;45.7593207003782;node/7017438374;alcohol;Malleval;;;
4.8309017;45.7545133003789;node/7029534196;art;Galerie Patrice Steffan;;;
4.8308687;45.7544797003789;node/7029541633;antiques;Antic-Dolls-Toys;;;no
4.8317243;45.7556820003787;node/7033929169;fabric;Germain;;;
4.8315438;45.7557099003787;node/7033945821;antiques;Charles Balaÿ;;;
4.8320622;45.7563533003786;node/7035266670;art;Galerie Henri Chartier;;;
4.8319703;45.7561566003786;node/7036512934;antiques;Antiquités Guillemette Vernay Chantrel;;;
4.8320366;45.7563093003786;node/7036608596;carpet;Samani;;;
4.8319352;45.7561112003786;node/7036631916;antiques;Le Couloir;;;
4.8272756;45.7559179003787;node/7048675966;antiques;Antiquités;;;
4.830326;45.7588663003782;node/7061289486;chocolate;Artisan Chocolatier Palomas;;;
4.8327324;45.7619053003778;node/7061289487;shoemaker;Mazard Cordonnerie;;;
4.835574;45.7625240003777;node/7061309185;chocolate;Voisin République;Voisin;;
4.8349156;45.7610949003779;node/7061309285;knives;Brossard Coutellerie;;;
4.8504592;45.7632873003776;node/7064467685;chocolate;Richart Lyon 3e;Richart;;
4.8275342;45.7559744003786;node/7065756383;deli;Little Italy;;;
4.8265576;45.7546737003788;node/7068982660;shoemaker;Cordonnerie;;;
4.8260899;45.7540164003789;node/7070278896;deli;Abel;;;
4.8264451;45.7541399003789;node/7070285546;cheese;Chez Augustin;;;
4.8269695;45.7548918003788;node/7071594276;butcher;Boucherie Voisin;;;
4.8320725;45.7622714003778;node/7072431991;confectionery;Sève Pâtissier Chocolatier;Sève;;
4.8285751;45.7526898003791;node/7072633736;florist;Stefanie Pastor;;;
4.833504;45.7615507003779;node/7080239504;art;Carré d’Artistes;;;
4.8333667;45.7638531003775;node/7080239888;greengrocer;Cerise et Potiron;Cerise et Potiron;;
4.8511449;45.7692875003768;node/7088677186;chocolate;Voisin Tête d'Or;Voisin;;
4.870077;45.7442703003803;node/7088773685;chocolate;Pralus Lyon - Monplaisir;Pralus;;yes
4.8345706;45.7671207003771;node/7089341488;chocolate;Leonidas Lyon Président Herriot;Leonidas;;
4.8344148;45.7599908003781;node/7107395658;tea;Dammann Frères Lyon Jacobins;Dammann Frères;;
4.8343359;45.7599071003781;node/7107656022;art;Wall Editions;;;
4.8343206;45.7600777003781;node/7107676885;deli;Karsk Spirits;;;
4.8346817;45.760785400378;node/7110260057;deli;Maison Ogier;;;
4.8261085;45.7523300003792;node/7115082799;antiques;Au fil des Siècles;;;
4.8293864;45.7524421003791;node/7115122402;antiques;Didier Bertouy;;;
4.8295719;45.7522197003792;node/7115138074;deli;La Vieille Conserverie;;;
4.8301078;45.7554417003787;node/7120113042;tailor;Viva retouche;;;
4.8303102;45.7522002003792;node/7129121908;tailor;Tailleur Couturier P. Arakelian;;;
4.8316902;45.767697600377;node/7129124867;luthier;Snitkovski Alexandre - Luthier;;;
4.8321645;45.767956300377;node/7129124868;musical_instrument;Effect On Line;;;yes
4.8321802;45.767809700377;node/7129124869;butcher;Boucherie des Terreaux - Chez Azouz;;;yes
4.8300439;45.7520847003792;node/7131640101;art;Galerie Franklin;;;
4.8304039;45.7519954003792;node/7131646645;butcher;Maison Crauser & Bello;;;
4.8305996;45.7519413003792;node/7131672765;alcohol;Côté vin;;;
4.831403;45.7518970003792;node/7131678592;tailor;Retouches;;;
